,Trading_Volume,open,max,min,close,triple_barrier_signal,MA_bios_5_days,MA_bios_10_days,MA_bios_20_days,MA_bios_60_days,RSI14,MACD,MACDsignal,MACDhist
110,4489778694,8381.36,8420.68,8361.96,8383.05,2.0,0.001872030285204606,0.00793780857616118,0.022949103308030377,0.04931899190540901,75.47267448036159,119.0626803837331,105.55692776959191,13.505752614141187
111,4750725313,8414.06,8439.15,8376.21,8398.84,2.0,0.0018374327662307708,0.008239171996466616,0.022031968221124514,0.050306982104632275,76.32734768732969,119.2670844395443,108.29895910358239,10.968125335961915
112,5514716549,8367.85,8373.09,8235.5,8237.83,2.0,-0.013786916113412062,-0.010518413529680437,0.0011348373432217664,0.0296335517978566,55.203539250734,105.223958449772,107.6839589728203,-2.4600005230483077
113,4139883642,8273.21,8277.56,8172.54,8209.78,2.0,-0.013402937758598183,-0.013052104551478694,-0.0034127049591012146,0.025567675039487113,52.478706383932916,90.78476904525269,104.30412098730679,-13.5193519420541
114,3316386166,8218.88,8280.1,8210.32,8280.1,2.0,-0.0026283076685874726,-0.004978651762356454,0.0035517181343304428,0.03349309290458143,58.06677682471059,84.04700220073937,100.2526972299933,-16.20569502925393
115,3512028893,8289.15,8303.71,8261.54,8263.05,2.0,-0.0017963449755497294,-0.0071615385142217,7.128626688827237e-05,0.030582300004728773,56.336971153937995,76.45021048836497,95.49219988166763,-19.041989393302657
116,4154548907,8303.2,8344.21,8303.2,8337.9,2.0,0.008730987164838859,0.0015995994514559398,0.007641027023061912,0.03911146305233975,61.727251496708334,75.5980208505971,91.51336407545352,-15.915343224856429
117,4129262224,8316.97,8316.97,8228.8,8243.29,2.0,-0.0028468006576650795,-0.008016695251018469,-0.00448311026069688,0.026519095918751606,52.846606316614476,66.52159853211197,86.51501096678521,-19.993412434673246
118,5184520730,8318.77,8334.44,8237.08,8254.8,2.0,-0.0025408937933465844,-0.005274282831172705,-0.0038135376150354615,0.027265698412621282,53.718962077359414,59.57053718820316,81.1261162110688,-21.555579022865643
119,3626255851,8177.97,8225.79,8149.45,8201.02,2.0,-0.007141878244244923,-0.009654187687765136,-0.010494571729557105,0.02004262999126982,49.144059364656265,49.155539984989446,74.73200096585293,-25.576460980863487
120,3625821845,8243.22,8250.17,8180.39,8191.22,2.0,-0.006600574412241586,-0.008540892444161388,-0.011844876237829462,0.018336674826996198,48.33623484823413,39.65369841569009,67.71634045582036,-28.06264204013027
121,3840086368,8195.52,8216.31,8161.1,8181.91,2.0,-0.00396106956912996,-0.007060602493419622,-0.012460610238947763,0.016827887124317813,47.53679790251171,31.014663586003735,60.37600508185703,-29.361341495853296
122,3916207032,8135.56,8162.25,8088.31,8096.14,2.0,-0.010858619981043488,-0.01577707833566621,-0.021692588766781557,0.0060489469474100015,40.83602007956746,17.0506942626198,51.710942918009586,-34.660248655389786
123,4194889914,8113.95,8146.78,8071.98,8095.2,2.0,-0.007101349695539173,-0.014518660562473982,-0.02071123399130732,0.005722829429087631,40.76819443983483,5.840966795438362,42.53694769349534,-36.69598089805698
124,3216702622,8161.51,8190.87,8142.71,8160.55,2.0,0.001908654679604745,-0.0051152647458559556,-0.01228138061652926,0.01349536685200562,47.319163845898956,2.2049584744781896,34.47054984969191,-32.265591375213724
125,3208860813,8178.95,8178.95,8116.15,8116.15,2.0,-0.0017023391172684165,-0.00875300354746545,-0.016848156542596207,0.007638260080748647,43.77662261288698,-4.210774067292732,26.734285066294984,-30.945059133587716
126,3963143317,8041.5,8057.33,7951.66,7951.66,2.0,-0.016363307990905504,-0.024239697815514202,-0.03462824374590912,-0.01283291389559775,33.708321538700694,-22.311068519480614,16.925214349139864,-39.23628286862048
127,3627956534,7978.75,7989.19,7912.37,7937.74,2.0,-0.014222094169835603,-0.02228193666450781,-0.03366499788447485,-0.01481868547296268,33.016288841223265,-37.34838105587278,6.070495268137336,-43.418876324010114
128,2784515474,7953.65,7999.43,7940.72,7992.89,2.0,-0.004844245335851369,-0.012302581369692062,-0.024723115106280204,-0.008290600370869278,38.41117597645882,-44.30469850112786,-4.004543485715704,-40.30015501541216
129,3118072627,7994.81,8024.95,7955.74,8011.02,2.0,0.0011407302173034564,-0.007732507845470942,-0.020323198373233944,-0.006478728061136748,40.118602623420955,-47.80364010637186,-12.764362809846936,-35.03927729652492
130,3225517435,8033.32,8056.19,8005.57,8007.39,2.0,0.0034147270599261524,-0.005918636286609976,-0.018512644108714962,-0.007330154996848678,39.88021094336015,-50.289777944026355,-20.26944583668282,-30.020332107343535
131,3788215686,7952.36,7962.76,7890.93,7898.91,2.0,-0.008868712192220829,-0.015928583931384844,-0.028833785018677543,-0.020986055967415436,33.477968354755006,-60.318179065333425,-28.27919248241294,-32.03898658292049
132,5261553229,7778.84,7815.79,7739.09,7793.31,1.0,-0.018561830286080456,-0.025407673024212565,-0.03919166599424262,-0.0339490852042722,28.65538396153849,-75.91173345877542,-37.80570067768544,-38.10603278108998
133,4014341904,7788.45,7815.1,7744.49,7758.03,1.0,-0.017191108084237103,-0.025711546177741317,-0.04087029001507549,-0.038126956005533695,27.24339497166966,-90.07817369912118,-48.260195281972585,-41.817978417148595
134,4644435318,7750.34,7792.27,7663.23,7663.23,1.0,-0.0205700946834773,-0.03156855279132561,-0.04896397831137049,-0.049427127404262916,23.843540921877075,-107.7130978338746,-60.15077579235299,-47.56232204152161
135,4465873963,7789.34,7821.14,7742.2,7784.8,1.0,0.0006612117553782998,-0.012068430327397975,-0.03100104582381217,-0.03418328421726229,35.0392771668918,-110.60424240858083,-70.24146911559856,-40.36277329298227
136,4330119001,7841.32,7884.13,7834.33,7883.9,1.0,0.013790763996957969,0.0013689613853308036,-0.015885094264774295,-0.021818294612115804,42.46456415589665,-103.70352385704155,-76.93388006388716,-26.769643793154387
137,4061176064,7928.54,8062.21,7891.06,8062.21,2.0,0.029599381081559323,0.02240053951718623,0.007511274534797434,-3.177274314974554e-05,52.897235397716166,-82.89101189948815,-78.12530643100736,-4.765705468480789
138,3796010435,8011.95,8063.47,7974.15,8036.0,0.0,0.019017431842747557,0.018519926792295704,0.005610697014852935,-0.003535633965422983,51.42126094291619,-67.73111208203682,-76.04646756121325,8.315355479176432
139,3567903105,8061.84,8064.12,8012.79,8015.86,0.0,0.007453729340616386,0.01590496965665947,0.00425387119317112,-0.00618397613113749,50.260742896028034,-56.688442856603615,-72.17486262029132,15.486419763687707
140,3963116182,7991.53,7995.3,7899.08,7911.42,1.0,-0.008827245918817781,0.0038895960253612907,-0.007090436194357483,-0.01945398264786381,44.635035486011596,-55.72215280412365,-68.88432065705778,13.162167852934132
141,3447442194,7919.26,7927.08,7877.06,7893.72,1.0,-0.011288049037042716,0.00170959086566804,-0.007516998948828439,-0.021981439166002596,43.74145727223513,-55.742043471791476,-66.25586522000452,10.513821748213047
142,3656516527,7932.3,8018.93,7926.35,8001.82,0.0,0.003770307299613821,0.01274772028549417,0.006671392333210901,-0.009097573082710345,50.28724117082813,-46.49902854222364,-62.304497884448345,15.805469342224704
143,3350595761,7980.11,7992.16,7885.0,7886.34,1.0,-0.006987304692418599,-0.003486257775846129,-0.006551426477613736,-0.023455155882268326,44.35062833472637,-47.93952649151015,-59.431503605860705,11.491977114350554
144,3302962375,7891.53,7975.64,7891.37,7971.18,0.0,0.0048259803229488505,0.0033298824062503343,0.0053350542996054426,-0.013254189685952013,49.10441406891884,-41.753939112843,-55.89599070725716,14.142051594414163
145,4075988587,7974.99,8057.92,7974.99,8011.69,0.0,0.007385938551103421,0.005557135602592899,0.011110275357738859,-0.00874700377281321,51.2460016650515,-33.2002858775586,-51.35684974131745,18.156563863758848
146,4830116676,8080.97,8179.54,8080.97,8179.54,2.0,0.021151509204488043,0.022828873607004686,0.030811400054189926,0.011231127955562758,58.95293525087837,-12.730611281509482,-43.631602049355855,30.900990767846373
147,3936625900,8187.86,8220.49,8169.92,8220.49,2.0,0.020690979020214797,0.02591901014451085,0.03412958871582785,0.015432940118082444,60.589743784278774,6.718627918033235,-33.561556055878036,40.28018397391127
148,3758136649,8178.26,8254.68,8175.55,8254.68,2.0,0.015646108848017003,0.02738206926628242,0.03672354026367096,0.01868454651786414,61.95387480450309,24.607477684991863,-21.927749307704055,46.53522699269592
149,4025922694,8243.62,8260.11,8222.17,8260.11,2.0,0.009139308482448172,0.024942118219418642,0.03578534274163346,0.018664685271026233,62.17778773112605,38.775693568676616,-9.78706073242792,48.56275430110453
150,4398466575,8239.1,8260.25,8208.71,8258.95,2.0,0.0029382784233748706,0.02039795143276638,0.034009011419928126,0.017917878833145214,62.09371421416176,49.34172375026901,2.0386961641114674,47.30302758615754
151,4514844661,8238.28,8265.7,8181.99,8194.88,2.0,-0.005212785612507883,0.008728739453429236,0.02409015224488335,0.009498437410272512,57.471422857958046,51.94665652786534,12.020288236862243,39.9263682910031
152,4504053517,8117.94,8139.81,8046.7,8062.03,2.0,-0.0175600435284356,-0.008359051900316427,0.005799481607237123,-0.006945015420194714,49.27979702636336,42.79785278919826,18.175801147329445,24.622051641868815
153,3453847966,8092.03,8137.37,8092.03,8105.45,2.0,-0.00866334877800231,-0.005698058121419746,0.0090297233320655,-0.0017682069433297503,51.70279525903544,38.60596549777347,22.26183401741825,16.34413148035522
154,4615604550,8152.72,8220.89,8145.09,8214.65,2.0,0.005810809884229442,0.00469689822237505,0.01912589389771284,0.011280619369189811,57.23590070098744,43.59288040622596,26.528043295179792,17.064837111046167
155,4056224917,8222.85,8233.1,8172.23,8196.19,2.0,0.00509525865029003,0.00018219099498131448,0.014247458144545611,0.00866358680259005,56.066550673395874,45.530629916765974,30.32856061949703,15.202069297268945
156,3861445706,8173.19,8203.49,8140.41,8163.58,2.0,0.0018654014663037092,-0.0036031534336023246,0.00846697536188664,0.004506381345161297,53.96894558751697,43.92857463394921,33.04856342238747,10.880011211561744
157,3408937577,8188.36,8222.82,8135.73,8149.4,2.0,-0.0020149760208793277,-0.00447007522118279,0.0061734210155592155,0.0027186133656847637,53.03969883097203,41.04162448776606,34.647175635463185,6.394448852302872
158,3142985955,8146.14,8163.89,8074.29,8084.5,2.0,-0.00945444458384976,-0.010340833500020841,-0.0021382839222378225,-0.005163726727600541,48.89049557924013,33.1348501625489,34.34471054088033,-1.2098603783314275
159,3390053940,8113.17,8176.74,8112.91,8163.55,2.0,0.0014851356397711688,0.000518670800672419,0.006701208878770294,0.004575084323718116,53.64695493962961,32.86846172925834,34.04946077855593,-1.18099904929759
160,3845143614,8163.44,8170.57,8107.6,8107.94,2.0,-0.0031785904585242856,-0.00445432630294601,-0.0013664802138727398,-0.002155264583726573,50.11370517724062,27.849058122214956,32.809380247287734,-4.9603221250727785
161,3671676075,8110.73,8113.4,8056.22,8056.22,2.0,-0.006915652509848803,-0.009117810534871054,-0.00872869543165721,-0.008091418575221917,47.01248383507846,19.473296799065793,30.142163557643347,-10.668866758577554
162,4011109307,8114.51,8162.91,8087.1,8099.88,2.0,-0.00031323982544475805,-0.0042113876630536186,-0.003957483110834415,-0.002335042739183678,49.83469561736334,16.17202172481393,27.348135191077464,-11.176113466263534
163,3550412284,8104.2,8143.44,8075.99,8138.63,2.0,0.0031289580345419798,0.000144516945963624,-0.0007424481044491366,0.002729344980203144,52.264813392364964,16.492424196840147,25.17699299223,-8.684568795389854
164,3902801384,8129.85,8129.85,8028.93,8038.91,2.0,-0.006108317231918344,-0.009971822243678732,-0.013396250532411934,-0.009130689491414967,46.078681686345995,8.600632125672746,21.86172081891855,-13.261088693245803
165,3722394097,7993.57,7993.57,7921.29,7921.29,0.0,-0.01610933120489837,-0.02114332107078394,-0.027291989046291897,-0.022965011521256014,40.05634941314775,-7.06320077482269,16.076736500170302,-23.13993727499299
166,3712670886,7910.2,7932.35,7894.18,7907.67,0.0,-0.014163083280016767,-0.01972641192621767,-0.027340881555237305,-0.023820329357935807,39.41396439482301,-20.341437938745003,8.793101612387241,-29.134539551132242
167,3650073209,7955.0,7955.0,7853.97,7856.14,1.0,-0.014598631701262124,-0.022560946705513105,-0.03150899021879757,-0.029115051132342095,36.996540184592995,-34.62345921602082,0.10978944670562996,-34.73324866272645
168,3254217828,7878.22,7908.68,7862.04,7903.38,0.0,-0.0027882229942471554,-0.014462623642956286,-0.02357098490981352,-0.022341004866700768,40.593777693537476,-41.65007464162409,-8.242183370960314,-33.407891270663775
169,3721182172,7935.79,7986.27,7935.79,7986.27,2.0,0.009010796025243448,-0.0019199830834532388,-0.011658410448741763,-0.011290827236609619,46.37895797745914,-40.06830524981342,-14.607407746730935,-25.460897503082485
170,3686770195,7978.74,7981.56,7926.23,7951.33,0.0,0.0038343846792268546,-0.0043378564312524055,-0.014105786361213886,-0.014738777211584933,44.41548549392763,-41.159644840277,-19.917855165440148,-21.24178967483685
171,3866014984,7903.01,7916.02,7850.27,7887.26,1.0,-0.003740869504587528,-0.01026668587424699,-0.02018127725912239,-0.021644143502512703,40.988717739354605,-46.656624350295715,-25.26560900241126,-21.391015347884455
172,3659370758,7854.68,7949.43,7850.49,7925.0,0.0,-0.0007121738349755338,-0.00334373460999245,-0.014654236265647847,-0.016326599428641946,43.74209468051889,-47.42107696526364,-29.696702594981737,-17.7243743702819
173,3301823968,7937.45,7944.74,7888.87,7900.21,1.0,-0.003758379241196925,-0.003473370615052622,-0.01648158753081198,-0.018775216444360327,42.344482230815316,-49.45714580074855,-33.6487912361351,-15.808354564613452
174,3866700252,7896.38,7924.52,7829.78,7832.65,1.0,-0.008436201228211804,-0.009418094072178019,-0.02256816621950463,-0.0262644163511265,38.714086270093745,-55.8781439390832,-38.09466177672472,-17.78348216235848
175,4088917470,7779.44,7825.56,7737.33,7814.38,1.0,-0.00730700339181132,-0.01039064620222646,-0.022519424355232198,-0.02763175888431228,37.77100462047757,-61.7294884185294,-42.82162710508565,-18.907861313443746
176,3499474025,7863.73,7895.13,7845.92,7873.31,1.0,0.0005337325313792332,-0.002493730831891019,-0.013356815677798336,-0.01935405174774408,42.62588833900852,-60.9094365044939,-46.4391889849673,-14.470247519526595
177,2920586170,7906.52,7913.74,7874.05,7894.97,1.0,0.004052598057968062,-0.00024136126741775588,-0.009062748657005156,-0.015944685785083193,44.344588567678386,-57.844957808260915,-48.72034274962603,-9.124615058634888
178,3444528083,7875.93,7895.23,7820.84,7820.84,1.0,-0.0033629701181179237,-0.008592375195566495,-0.01674021150261486,-0.02430490282573761,39.935365642703985,-60.69831543590499,-51.11593728688182,-9.582378149023171
179,3145138363,7776.87,7834.11,7761.76,7824.54,1.0,-0.0026853240692115126,-0.006085653905156928,-0.014174173977430883,-0.023078571303569412,40.25467947324112,-61.946976649177486,-53.28214515934095,-8.664831489836537
180,3432274342,7841.99,7931.05,7841.99,7917.66,1.0,0.006533724268598354,0.006173274087117205,-0.0012446504439533295,-0.010889160507448188,47.77904111432994,-54.79094795132369,-53.583905717737494,-1.2070422335861934
181,3639396801,7949.99,8021.89,7936.82,8021.89,0.0,0.01594608902251547,0.01767766628671327,0.012122356445438354,0.0024657304456985455,54.66182665642142,-40.245330618801745,-50.91619069795034,10.670860079148596
182,3322699876,8010.15,8052.71,7993.13,8038.86,0.0,0.014398168373091113,0.018359547353530212,0.01465404825174836,0.0047062707748676165,55.685909346465635,-27.0368232429646,-46.14031720695319,19.10349396398859
183,3824029457,8095.66,8102.66,8067.62,8088.37,0.0,0.01380074662859008,0.02219494696342515,0.02122705398121116,0.010908471599558088,58.62242177028857,-12.430649962831012,-39.39838375812876,26.967733795297747
184,3644065238,8066.67,8094.12,8041.49,8083.44,0.0,0.00664952769872751,0.01834431744913538,0.02031777198862006,0.010454608779951122,58.20878682243552,-1.2386834332355647,-31.76644369315012,30.527760259914555
185,4395684610,8109.24,8169.1,8107.22,8169.1,0.0,0.010985687221762788,0.024557215847194048,0.029519915496970934,0.021049732266763942,63.08291261096654,14.37734371597162,-22.53768621132577,36.91502992729739
186,4225539734,8180.53,8182.56,8155.5,8164.2,0.0,0.006832828654914759,0.020220591680957207,0.02724187782865201,0.01998568257034085,62.63290793824739,26.057395257761527,-12.81866991750831,38.87606517526984
187,3857629884,8176.47,8192.11,8117.87,8192.11,0.0,0.006470466533095135,0.019921188740032146,0.02857955033772718,0.022930785963535167,64.19945471633622,37.13792116363402,-2.8273517012798433,39.965272864913864
188,4138024555,8217.21,8238.91,8155.87,8208.77,0.0,0.005542459359463022,0.017083113717018237,0.02869911593810246,0.024550779184024523,65.13894951372437,46.72502355525921,7.08312335002797,39.641900205231245
189,3956542269,8174.54,8208.99,8137.07,8208.99,0.0,0.0024858847031140685,0.012288424494277276,0.027293066332753198,0.024156473434092236,65.15195466858866,53.721357069434816,16.410770093909342,37.310586975525474
190,3930057173,8180.38,8226.61,8177.03,8225.36,0.0,0.003106628555567743,0.010472955583272815,0.027579719674779228,0.025733903349002517,66.16346794091264,59.89647469940883,25.10791101500924,34.78856368439959
191,3088068843,8210.15,8228.67,8162.14,8168.2,0.0,-0.003961375914161312,0.0016505737767236143,0.018651224318829283,0.018036046168449373,59.65243945629267,59.49217683457937,31.984764178923268,27.5074126556561
192,2114813237,8169.41,8176.76,8142.48,8142.48,0.0,-0.005894446913351222,-0.002770571635235078,0.014068530776416871,0.014094926617270503,56.937303042666024,56.445707831257096,36.876952909390035,19.56875492186706
